[0/2] Re-checking globbed directories...
ninja: no work to do.
  gNbNum :1

  ueNum :25

  adjustInteval :1ms

  adjustDelay :100ms

  0  Scenario create success 

  gnb set success 0

  p2p an IP set success 0

+0.609528567s 17 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1816 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 18 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1817 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 19 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1818 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 21 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1820 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 22 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1821 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 23 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1822 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 24 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1823 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.609528567s 25 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 3 Uid: 1824 TXtime: +5.5e+08ns RXtime: +6.09529e+08ns Delay: +5.95286e+07ns Gear: 0
+0.636064281s 7 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 4 Uid: 3531 TXtime: +5.66667e+08ns RXtime: +6.36064e+08ns Delay: +6.93976e+07ns Gear: 0
+0.636564281s 1 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 4 Uid: 2675 TXtime: +5.66667e+08ns RXtime: +6.36564e+08ns Delay: +6.98976e+07ns Gear: 0
+0.636564281s 2 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 4 Uid: 2676 TXtime: +5.66667e+08ns RXtime: +6.36564e+08ns Delay: +6.98976e+07ns Gear: 0
+0.636564281s 3 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 4 Uid: 2677 TXtime: +5.66667e+08ns RXtime: +6.36564e+08ns Delay: +6.98976e+07ns Gear: 0
+0.636564281s 4 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 4 Uid: 2678 TXtime: +5.66667e+08ns RXtime: +6.36564e+08ns Delay: +6.98976e+07ns Gear: 0
+0.636564281s 5 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 4 Uid: 2679 TXtime: +5.66667e+08ns RXtime: +6.36564e+08ns Delay: +6.98976e+07ns Gear: 0
+0.636564281s 6 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 4 Uid: 2680 TXtime: +5.66667e+08ns RXtime: +6.36564e+08ns Delay: +6.98976e+07ns Gear: 0
+0.636564281s 8 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 4 Uid: 2682 TXtime: +5.66667e+08ns RXtime: +6.36564e+08ns Delay: +6.98976e+07ns Gear: 0
+0.636564281s 9 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 4 Uid: 2683 TXtime: +5.66667e+08ns RXtime: +6.36564e+08ns Delay: +6.98976e+07ns Gear: 0
+0.636564281s 10 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 4 Uid: 2684 TXtime: +5.66667e+08ns RXtime: +6.36564e+08ns Delay: +6.98976e+07ns Gear: 0
+0.636564281s 11 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 4 Uid: 2685 TXtime: +5.66667e+08ns RXtime: +6.36564e+08ns Delay: +6.98976e+07ns Gear: 0
+0.636564281s 12 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 4 Uid: 2686 TXtime: +5.66667e+08ns RXtime: +6.36564e+08ns Delay: +6.98976e+07ns Gear: 0
+0.636564281s 13 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 4 Uid: 2687 TXtime: +5.66667e+08ns RXtime: +6.36564e+08ns Delay: +6.98976e+07ns Gear: 0
